iev	time	count	locflow_time	diff	var	phase_type
284	2022-05-09 04:12:05.237762560+00:00	661	2022-05-09 04:11:53.321000+00:00	-11.916762	0.003610108650804569	P
284	2022-05-09 04:12:06.766052608+00:00	665	2022-05-09 04:11:53.321000+00:00	-13.445052	0.005790095117311356	S
284	2022-05-09 04:12:08.904921856+00:00	51	2022-05-09 04:11:53.321000+00:00	-15.583921	0.0038563137254902123	P
284	2022-05-09 04:12:09.169484800+00:00	33	2022-05-09 04:11:53.321000+00:00	-15.848484	0.030225757575757642	P
284	2022-05-09 04:12:09.436609792+00:00	41	2022-05-09 04:11:53.321000+00:00	-16.115609	0.06725024390243901	S
285	2022-05-09 04:12:49.487607296+00:00	56	2022-05-09 04:12:37.481000+00:00	-12.006607	0.042077370129870124	P
285	2022-05-09 04:12:50.919084544+00:00	47	2022-05-09 04:12:37.481000+00:00	-13.438084	0.003163644773358004	S
286	2022-05-09 06:38:09.862188544+00:00	53	2022-05-09 06:37:56.582000+00:00	-13.280188	0.003344194484760523	S
287	2022-05-09 08:45:22.261081088+00:00	566	2022-05-09 08:45:10.882000+00:00	-11.379081	0.002035968604396644	P
287	2022-05-09 08:45:23.494166528+00:00	577	2022-05-09 08:45:10.882000+00:00	-12.612166	0.004471166714808406	S
288	2022-05-09 08:47:27.291065088+00:00	321	2022-05-09 08:47:15.242000+00:00	-12.049065	0.011126623831775706	P
288	2022-05-09 08:47:28.842577152+00:00	312	2022-05-09 08:47:15.242000+00:00	-13.600577	0.006235678951273805	S
289	2022-05-09 18:32:18.184676864+00:00	743	2022-05-09 18:32:05.525000+00:00	-12.659676	0.004295313310575251	P
289	2022-05-09 18:32:18.883987456+00:00	79	2022-05-09 18:32:05.525000+00:00	-13.358987	0.029522038299253508	S
289	2022-05-09 18:32:19.187257088+00:00	669	2022-05-09 18:32:05.525000+00:00	-13.662257	0.02611720326163815	S
289	2022-05-09 18:32:20.561349632+00:00	263	2022-05-09 18:32:05.525000+00:00	-15.036349	0.03591334281484922	P
289	2022-05-09 18:32:21.203000320+00:00	60	2022-05-09 18:32:05.525000+00:00	-15.678	0.03644338983050858	P
289	2022-05-09 18:32:21.434683392+00:00	158	2022-05-09 18:32:05.525000+00:00	-15.909683	0.11592282915423696	S
289	2022-05-09 18:32:22.367972864+00:00	111	2022-05-09 18:32:05.525000+00:00	-16.842972	0.07030835380835376	S
290	2022-05-09 19:07:23.647499776+00:00	64	2022-05-09 19:07:11.025000+00:00	-12.622499	0.12031746031746032	P
290	2022-05-09 19:07:24.024999936+00:00	43	2022-05-09 19:07:11.025000+00:00	-12.999999	0.0006523809523809475	P
290	2022-05-09 19:07:24.061841920+00:00	114	2022-05-09 19:07:11.025000+00:00	-13.036841	0.00347312529110386	S
291	2022-05-10 08:10:45.290365440+00:00	520	2022-05-10 08:10:32.502000+00:00	-12.788365	0.017940097450718825	P
291	2022-05-10 08:10:46.683485696+00:00	552	2022-05-10 08:10:32.502000+00:00	-14.181485	0.004431183092664192	S
292	2022-05-10 20:26:13.962057216+00:00	700	2022-05-10 20:26:01.385000+00:00	-12.577057	0.002927235642754948	P
292	2022-05-10 20:26:14.011268608+00:00	134	2022-05-10 20:26:01.385000+00:00	-12.626268	9.875434855797142e-05	P
292	2022-05-10 20:26:14.767773696+00:00	137	2022-05-10 20:26:01.385000+00:00	-13.382773	0.12481283812795183	S
292	2022-05-10 20:26:15.103405824+00:00	690	2022-05-10 20:26:01.385000+00:00	-13.718405	0.0077057276876801	S
292	2022-05-10 20:26:16.598357504+00:00	137	2022-05-10 20:26:01.385000+00:00	-15.213357	0.02916658437097467	P
292	2022-05-10 20:26:16.738285312+00:00	70	2022-05-10 20:26:01.385000+00:00	-15.353285	0.0508339751552795	S
292	2022-05-10 20:26:17.404499968+00:00	40	2022-05-10 20:26:01.385000+00:00	-16.019499	0.049568974358974324	S
293	2022-05-10 23:42:30.922516736+00:00	267	2022-05-10 23:42:17.666000+00:00	-13.256516	0.012189701782546249	P
293	2022-05-10 23:42:31.212725248+00:00	284	2022-05-10 23:42:17.666000+00:00	-13.546725	0.0537634437366247	P
293	2022-05-10 23:42:32.483717888+00:00	574	2022-05-10 23:42:17.666000+00:00	-14.817717	0.006700716018753305	S
294	2022-05-10 23:48:48.780935424+00:00	387	2022-05-10 23:48:34.146000+00:00	-14.634935	0.010369620168427242	P
294	2022-05-10 23:48:48.806833152+00:00	84	2022-05-10 23:48:34.146000+00:00	-14.660833	0.004680020080321278	S
294	2022-05-10 23:48:50.780346624+00:00	329	2022-05-10 23:48:34.146000+00:00	-16.634346	0.006982574690488581	S
295	2022-05-11 00:01:39.644999680+00:00	42	2022-05-11 00:01:27.380000+00:00	-12.264999	0.03904024390243904	P
295	2022-05-11 00:01:40.611320576+00:00	106	2022-05-11 00:01:27.380000+00:00	-13.23132	0.07636966756513926	P
295	2022-05-11 00:01:41.510434816+00:00	69	2022-05-11 00:01:27.380000+00:00	-14.130434	0.07166304347826091	P
295	2022-05-11 00:01:41.818525440+00:00	217	2022-05-11 00:01:27.380000+00:00	-14.438525	0.007743185697217956	S
296	2022-05-11 00:15:49.569384448+00:00	260	2022-05-11 00:15:36.800000+00:00	-12.769384	0.018950198990198983	P
296	2022-05-11 00:15:50.599049472+00:00	305	2022-05-11 00:15:36.800000+00:00	-13.799049	0.003252711389128563	S
297	2022-05-11 05:08:46.641079808+00:00	126	2022-05-11 05:08:33.381000+00:00	-13.260079	0.07315119365079364	P
297	2022-05-11 05:08:47.582166784+00:00	120	2022-05-11 05:08:33.381000+00:00	-14.201166	0.12550955182072832	P
297	2022-05-11 05:08:47.937711360+00:00	149	2022-05-11 05:08:33.381000+00:00	-14.556711	0.0015843823689461224	S
297	2022-05-11 05:08:48.092917760+00:00	146	2022-05-11 05:08:33.381000+00:00	-14.711917	0.021343882853093986	S
297	2022-05-11 05:09:08.629452544+00:00	84	2022-05-11 05:08:33.381000+00:00	-35.248452	0.026485527825588107	P
297	2022-05-11 05:09:09.405908992+00:00	110	2022-05-11 05:08:33.381000+00:00	-36.024908	0.018348156797331018	P
297	2022-05-11 05:09:09.504611072+00:00	216	2022-05-11 05:08:33.381000+00:00	-36.123611	0.006390620155038717	S
298	2022-05-11 11:55:31.850499840+00:00	36	2022-05-11 11:55:18.323000+00:00	-13.527499	0.04973357142857144	P
298	2022-05-11 11:55:32.113686784+00:00	262	2022-05-11 11:55:18.323000+00:00	-13.790686	0.013074621976543521	P
298	2022-05-11 11:55:33.440602368+00:00	317	2022-05-11 11:55:18.323000+00:00	-15.117602	0.007119550373357816	S
299	2022-05-11 13:15:16.396499968+00:00	200	2022-05-11 13:15:02.523000+00:00	-13.873499	0.020976633165829147	P
299	2022-05-11 13:15:17.861571584+00:00	154	2022-05-11 13:15:02.523000+00:00	-15.338571	0.012153501400560237	S
299	2022-05-11 13:15:18.133754624+00:00	53	2022-05-11 13:15:02.523000+00:00	-15.610754	0.06329941944847609	S
300	2022-05-11 13:20:32.385892864+00:00	159	2022-05-11 13:20:18.463000+00:00	-13.922892	0.03192575431892363	P
300	2022-05-11 13:20:33.820630016+00:00	173	2022-05-11 13:20:18.463000+00:00	-15.35763	0.01112516467267107	S
301	2022-05-11 17:09:24.623176704+00:00	510	2022-05-11 17:09:08.644000+00:00	-15.979176	0.008566707500288932	P
301	2022-05-11 17:09:27.386442752+00:00	524	2022-05-11 17:09:08.644000+00:00	-18.742442	0.01176534088421176	S
302	2022-05-11 19:00:48.925552384+00:00	181	2022-05-11 19:00:35.385000+00:00	-13.540552	0.02019524861878451	P
302	2022-05-11 19:00:49.034291712+00:00	240	2022-05-11 19:00:35.385000+00:00	-13.649291	0.0014266928172942852	P
302	2022-05-11 19:00:50.222939136+00:00	427	2022-05-11 19:00:35.385000+00:00	-14.837939	0.007139874217985512	S
303	2022-05-12 01:14:16.761693440+00:00	124	2022-05-12 01:14:02.580000+00:00	-14.181693	0.04187597036454235	P
303	2022-05-12 01:14:17.239658240+00:00	117	2022-05-12 01:14:02.580000+00:00	-14.659658	0.022765399351606243	P
303	2022-05-12 01:14:18.134871552+00:00	39	2022-05-12 01:14:02.580000+00:00	-15.554871	0.0034045883940620513	P
303	2022-05-12 01:14:18.178476800+00:00	302	2022-05-12 01:14:02.580000+00:00	-15.598476	0.005719931354645661	S
303	2022-05-12 01:14:46.654745600+00:00	59	2022-05-12 01:14:02.580000+00:00	-44.074745	0.06311502045587365	P
303	2022-05-12 01:14:47.256734720+00:00	196	2022-05-12 01:14:02.580000+00:00	-44.676734	0.038765693354264726	P
303	2022-05-12 01:14:48.487127552+00:00	282	2022-05-12 01:14:02.580000+00:00	-45.907127	0.005026951616566919	S
304	2022-05-12 01:14:16.728664320+00:00	292	2022-05-12 01:14:32.940000+00:00	16.211336	0.06259717907075266	P
304	2022-05-12 01:14:17.247692288+00:00	182	2022-05-12 01:14:32.940000+00:00	15.692308	0.045021164470888234	P
304	2022-05-12 01:14:18.122105600+00:00	76	2022-05-12 01:14:32.940000+00:00	14.817895	0.0054781754385965	P
304	2022-05-12 01:14:18.161780736+00:00	584	2022-05-12 01:14:32.940000+00:00	14.77822	0.006220836955755536	S
304	2022-05-12 01:14:46.741649920+00:00	97	2022-05-12 01:14:32.940000+00:00	-13.801649	0.05108266752577317	P
304	2022-05-12 01:14:47.275232768+00:00	279	2022-05-12 01:14:32.940000+00:00	-14.335232	0.04453942394471518	P
304	2022-05-12 01:14:48.441999616+00:00	60	2022-05-12 01:14:32.940000+00:00	-15.501999	0.015578983050847471	P
304	2022-05-12 01:14:48.495506176+00:00	474	2022-05-12 01:14:32.940000+00:00	-15.555506	0.0060543942516123874	S
305	2022-05-12 01:43:17.257553664+00:00	327	2022-05-12 01:43:03.040000+00:00	-14.217553	0.003228965685446798	P
305	2022-05-12 01:43:18.821025536+00:00	312	2022-05-12 01:43:03.040000+00:00	-15.781025	0.006158430208590973	S
306	2022-05-12 03:12:25.133187584+00:00	32	2022-05-12 03:12:09.681000+00:00	-15.452187	0.003359576612903209	S
307	2022-05-12 03:36:13.569441280+00:00	77	2022-05-12 03:35:59.181000+00:00	-14.388441	0.05280017088174982	P
307	2022-05-12 03:36:14.725479168+00:00	96	2022-05-12 03:35:59.181000+00:00	-15.544479	0.06276604166666665	P
307	2022-05-12 03:36:14.851904256+00:00	188	2022-05-12 03:35:59.181000+00:00	-15.670904	0.005346236773239272	S
308	2022-05-12 03:38:25.568679936+00:00	125	2022-05-12 03:38:09.901000+00:00	-15.667679	0.008100219354838687	P
308	2022-05-12 03:38:27.415587328+00:00	109	2022-05-12 03:38:09.901000+00:00	-17.514587	0.014397281685355074	S
309	2022-05-12 03:50:07.212500224+00:00	60	2022-05-12 03:49:51.561000+00:00	-15.6515	0.006036694915254237	S
311	2022-05-12 09:53:02.488999936+00:00	40	2022-05-12 09:52:46.703000+00:00	-15.785999	0.00857846153846154	S
312	2022-05-12 13:37:05.621157632+00:00	38	2022-05-12 13:36:50.003000+00:00	-15.618157	0.15393975817923197	P
312	2022-05-12 13:37:06.077000192+00:00	75	2022-05-12 13:36:50.003000+00:00	-16.074	0.001983783783783756	S
313	2022-05-12 20:51:06.854091008+00:00	33	2022-05-12 20:50:52.205000+00:00	-14.649091	0.028083522727272662	P
313	2022-05-12 20:51:07.343139584+00:00	43	2022-05-12 20:50:52.205000+00:00	-15.138139	0.07012502768549277	P
313	2022-05-12 20:51:08.362619136+00:00	105	2022-05-12 20:50:52.205000+00:00	-16.157619	0.008889468864468904	S
314	2022-05-13 12:48:07.266788352+00:00	454	2022-05-13 12:47:49.703000+00:00	-17.563788	0.0061962112592506	P
314	2022-05-13 12:48:09.914205696+00:00	141	2022-05-13 12:47:49.703000+00:00	-20.211205	0.01335782168186426	S
314	2022-05-13 12:48:10.124071424+00:00	336	2022-05-13 12:47:49.703000+00:00	-20.421071	0.007862132196162061	S
316	2022-05-13 14:59:53.499074560+00:00	67	2022-05-13 14:59:38.304000+00:00	-15.195074	0.008273857982813208	P
316	2022-05-13 14:59:54.677888768+00:00	72	2022-05-13 14:59:38.304000+00:00	-16.373888	0.0155790297339593	S
317	2022-05-13 15:31:00.901272576+00:00	44	2022-05-13 15:30:45.904000+00:00	-14.997272	0.0268202959830867	P
317	2022-05-13 15:31:01.070239744+00:00	484	2022-05-13 15:30:45.904000+00:00	-15.166239	0.0016512550690416245	P
317	2022-05-13 15:31:02.256334080+00:00	527	2022-05-13 15:30:45.904000+00:00	-16.352334	0.003773059357436103	S
318	2022-05-13 18:02:00.874663168+00:00	683	2022-05-13 18:01:45.865000+00:00	-15.009663	0.0039372764627334045	P
318	2022-05-13 18:02:01.929498880+00:00	549	2022-05-13 18:01:45.865000+00:00	-16.064498	0.0036131154188770473	S
318	2022-05-13 18:02:02.044078080+00:00	141	2022-05-13 18:01:45.865000+00:00	-16.179078	0.002154143870314084	S
318	2022-05-13 18:02:03.496158208+00:00	95	2022-05-13 18:01:45.865000+00:00	-17.631158	0.014203964165733537	P
318	2022-05-13 18:02:03.701410048+00:00	39	2022-05-13 18:01:45.865000+00:00	-17.83641	0.036681511470985154	S
318	2022-05-13 18:02:04.603107840+00:00	37	2022-05-13 18:01:45.865000+00:00	-18.738107	0.07553243243243217	S
319	2022-05-14 09:20:04.632881920+00:00	34	2022-05-14 09:19:49.722000+00:00	-14.910881	0.06610525846702316	P
319	2022-05-14 09:20:05.635465728+00:00	101	2022-05-14 09:19:49.722000+00:00	-15.913465	0.054524871287128754	P
319	2022-05-14 09:20:06.488902656+00:00	113	2022-05-14 09:19:49.722000+00:00	-16.766902	0.1369590707964603	P
319	2022-05-14 09:20:06.915386368+00:00	189	2022-05-14 09:19:49.722000+00:00	-17.193386	0.004536344703366009	S
319	2022-05-14 09:20:07.056999936+00:00	66	2022-05-14 09:19:49.722000+00:00	-17.334999	0.003422307692307696	S
320	2022-05-14 14:31:04.782310144+00:00	503	2022-05-14 14:30:48.564000+00:00	-16.21831	0.019987377725677814	P
320	2022-05-14 14:31:05.246940928+00:00	51	2022-05-14 14:30:48.564000+00:00	-16.68294	0.03596917647058817	P
320	2022-05-14 14:31:06.231448320+00:00	580	2022-05-14 14:30:48.564000+00:00	-17.667448	0.004309194211184578	S
321	2022-05-14 14:50:51.519696896+00:00	330	2022-05-14 14:50:35.724000+00:00	-15.795696	0.0044926738509717306	P
321	2022-05-14 14:50:52.760646912+00:00	337	2022-05-14 14:50:35.724000+00:00	-17.036646	0.008484854104846676	S
322	2022-05-14 16:34:27.449000192+00:00	632	2022-05-14 16:34:11.064000+00:00	-16.385	0.005307131537242479	P
322	2022-05-14 16:34:28.821100544+00:00	645	2022-05-14 16:34:11.064000+00:00	-17.7571	0.007795463431075149	S
323	2022-05-14 18:22:43.840129792+00:00	193	2022-05-14 18:22:25.405000+00:00	-18.435129	0.020441780008635543	P
323	2022-05-14 18:22:44.255892736+00:00	56	2022-05-14 18:22:25.405000+00:00	-18.850892	0.09211009740259739	P
323	2022-05-14 18:22:46.648547328+00:00	265	2022-05-14 18:22:25.405000+00:00	-21.243547	0.013687369925671843	S
324	2022-05-14 18:59:34.343238912+00:00	636	2022-05-14 18:59:17.865000+00:00	-16.478238	0.005507760114891303	P
324	2022-05-14 18:59:35.717685760+00:00	659	2022-05-14 18:59:17.865000+00:00	-17.852685	0.007007820636406804	S
325	2022-05-14 20:59:41.370151680+00:00	33	2022-05-14 20:59:23.605000+00:00	-17.765151	0.007475757575757604	P
325	2022-05-14 20:59:41.441363456+00:00	66	2022-05-14 20:59:23.605000+00:00	-17.836363	0.005318881118881112	S
326	2022-05-15 01:33:46.866538752+00:00	78	2022-05-15 01:33:30.640000+00:00	-16.226538	0.040532017982017936	P
326	2022-05-15 01:33:47.036571136+00:00	35	2022-05-15 01:33:30.640000+00:00	-16.396571	0.0018231932773109054	P
326	2022-05-15 01:33:48.180964608+00:00	114	2022-05-15 01:33:30.640000+00:00	-17.540964	0.004350388138487815	S
327	2022-05-15 01:45:58.369386240+00:00	114	2022-05-15 01:45:42.040000+00:00	-16.329386	0.0039509470579102545	P
327	2022-05-15 01:45:59.578559488+00:00	118	2022-05-15 01:45:42.040000+00:00	-17.538559	0.0034226930320150574	S
328	2022-05-15 02:54:50.635504640+00:00	646	2022-05-15 02:54:34.301000+00:00	-16.334504	0.0030192116063071624	P
328	2022-05-15 02:54:51.849607936+00:00	625	2022-05-15 02:54:34.301000+00:00	-17.548607	0.002686360512820508	S
329	2022-05-15 03:00:26.301165056+00:00	727	2022-05-15 03:00:09.961000+00:00	-16.340165	0.0005330305682813013	P
329	2022-05-15 03:00:27.523324928+00:00	727	2022-05-15 03:00:09.961000+00:00	-17.562324	0.006612357285497217	S
329	2022-05-15 03:00:29.313586176+00:00	116	2022-05-15 03:00:09.961000+00:00	-19.352586	0.04304716641679161	P
329	2022-05-15 03:00:29.417826048+00:00	63	2022-05-15 03:00:09.961000+00:00	-19.456826	0.05700266257040451	S
330	2022-05-15 07:53:43.864941312+00:00	34	2022-05-15 07:53:26.522000+00:00	-17.342941	0.0022335115864527575	S
331	2022-05-15 14:40:08.874605824+00:00	363	2022-05-15 14:39:51.884000+00:00	-16.990605	0.00424548802946592	P
331	2022-05-15 14:40:10.248393472+00:00	371	2022-05-15 14:39:51.884000+00:00	-18.364393	0.005818752822903765	S
332	2022-05-15 14:58:06.396187392+00:00	32	2022-05-15 14:57:52.744000+00:00	-13.652187	0.008985383064516135	P
332	2022-05-15 14:58:07.702805760+00:00	67	2022-05-15 14:57:52.744000+00:00	-14.958805	0.01663794663048394	P
332	2022-05-15 14:58:11.192518656+00:00	81	2022-05-15 14:57:52.744000+00:00	-18.448518	0.005870277777777779	S
333	2022-05-15 16:05:24.762408192+00:00	647	2022-05-15 16:05:07.904000+00:00	-16.858408	0.0024465329384011133	P
333	2022-05-15 16:05:26.171417344+00:00	635	2022-05-15 16:05:07.904000+00:00	-18.267417	0.0038087766710549024	S
333	2022-05-15 16:05:28.183310080+00:00	58	2022-05-15 16:05:07.904000+00:00	-20.27931	0.017880217785843953	P
333	2022-05-15 16:05:29.443375104+00:00	32	2022-05-15 16:05:07.904000+00:00	-21.539375	0.07685766129032248	S
334	2022-05-15 22:48:01.749636352+00:00	33	2022-05-15 22:47:43.146000+00:00	-18.603636	0.005148863636363642	S
335	2022-05-16 00:18:10.927889152+00:00	450	2022-05-16 00:17:54.040000+00:00	-16.887889	0.014360121257114581	P
335	2022-05-16 00:18:11.097522688+00:00	222	2022-05-16 00:17:54.040000+00:00	-17.057522	0.02633093840446778	P
335	2022-05-16 00:18:11.944160768+00:00	149	2022-05-16 00:17:54.040000+00:00	-17.90416	0.020236622528568827	S
335	2022-05-16 00:18:12.062457856+00:00	533	2022-05-16 00:17:54.040000+00:00	-18.022457	0.005264436654488012	S
335	2022-05-16 00:18:13.453918976+00:00	74	2022-05-16 00:17:54.040000+00:00	-19.413918	0.04476662347278783	P
335	2022-05-16 00:18:13.559687680+00:00	32	2022-05-16 00:17:54.040000+00:00	-19.519687	0.03424828629032257	S
335	2022-05-16 00:18:14.432352768+00:00	34	2022-05-16 00:17:54.040000+00:00	-20.392352	0.10452156862745099	S
336	2022-05-16 02:13:13.332467200+00:00	518	2022-05-16 02:12:56.181000+00:00	-17.151467	0.0016461991142842297	P
336	2022-05-16 02:13:14.528156416+00:00	524	2022-05-16 02:12:56.181000+00:00	-18.347156	0.0037125490782771273	S
336	2022-05-16 02:13:31.857217792+00:00	468	2022-05-16 02:12:56.181000+00:00	-35.676217	0.002435986657881732	P
336	2022-05-16 02:13:32.941563392+00:00	71	2022-05-16 02:12:56.181000+00:00	-36.760563	0.02961682092555326	S
336	2022-05-16 02:13:33.069487872+00:00	410	2022-05-16 02:12:56.181000+00:00	-36.888487	0.004562988848470359	S
337	2022-05-16 02:13:13.333908224+00:00	588	2022-05-16 02:13:14.701000+00:00	1.367092	0.0018543901887841986	P
337	2022-05-16 02:13:14.535891712+00:00	601	2022-05-16 02:13:14.701000+00:00	0.165109	0.004903363283416528	S
337	2022-05-16 02:13:31.860426752+00:00	471	2022-05-16 02:13:14.701000+00:00	-17.159426	0.0018841387721913643	P
337	2022-05-16 02:13:32.965333504+00:00	60	2022-05-16 02:13:14.701000+00:00	-18.264333	0.0065334463276836095	S
337	2022-05-16 02:13:33.066879488+00:00	415	2022-05-16 02:13:14.701000+00:00	-18.365879	0.004317521680926616	S
338	2022-05-16 02:30:13.226225920+00:00	155	2022-05-16 02:29:56.061000+00:00	-17.165225	0.003291344784248026	P
338	2022-05-16 02:30:14.418687488+00:00	160	2022-05-16 02:29:56.061000+00:00	-18.357687	0.004538643867924521	S
339	2022-05-16 13:11:57.244004608+00:00	219	2022-05-16 13:11:55.143000+00:00	-2.101004	0.025180637593732985	P
339	2022-05-16 13:11:58.485000192+00:00	55	2022-05-16 13:11:55.143000+00:00	-3.342	0.01887925925925926	P
339	2022-05-16 13:11:58.545057024+00:00	316	2022-05-16 13:11:55.143000+00:00	-3.402057	0.006761787221217597	S
340	2022-05-16 16:49:46.309224192+00:00	647	2022-05-16 16:49:44.484000+00:00	-1.825224	0.0030770007799752123	P
340	2022-05-16 16:49:47.530411008+00:00	652	2022-05-16 16:49:44.484000+00:00	-3.046411	0.004176039693534251	S
341	2022-05-16 16:59:32.630666752+00:00	36	2022-05-16 16:59:31.284000+00:00	-1.346666	0.08351428571428572	P
341	2022-05-16 16:59:33.145075456+00:00	530	2022-05-16 16:59:31.284000+00:00	-1.861075	0.0022939262403252805	P
341	2022-05-16 16:59:34.332828672+00:00	572	2022-05-16 16:59:31.284000+00:00	-3.048828	0.0036884679681089493	S
342	2022-05-16 17:06:36.535635968+00:00	434	2022-05-16 17:06:34.684000+00:00	-1.851635	0.007086693947488848	P
342	2022-05-16 17:06:37.729340928+00:00	455	2022-05-16 17:06:34.684000+00:00	-3.04534	0.002360181052427748	S
343	2022-05-17 05:58:01.416317696+00:00	491	2022-05-17 05:57:58.982000+00:00	-2.434317	0.005969074358867781	P
343	2022-05-17 05:58:02.850295808+00:00	446	2022-05-17 05:57:58.982000+00:00	-3.868295	0.006149449287045909	S
343	2022-05-17 05:58:03.140775680+00:00	49	2022-05-17 05:57:58.982000+00:00	-4.158775	0.025402636054421782	S
344	2022-05-17 12:01:54.518835456+00:00	413	2022-05-17 12:01:52.223000+00:00	-2.295835	0.0147889242812478	P
344	2022-05-17 12:01:55.562411776+00:00	476	2022-05-17 12:01:52.223000+00:00	-3.339411	0.005117547987616102	S
345	2022-05-17 13:28:47.598384640+00:00	39	2022-05-17 13:28:45.043000+00:00	-2.555384	0.016220242914979765	P
345	2022-05-17 13:28:48.784904704+00:00	42	2022-05-17 13:28:45.043000+00:00	-3.741904	0.013488966318234602	S
346	2022-05-17 13:34:48.734874880+00:00	192	2022-05-17 13:34:46.183000+00:00	-2.551874	0.012616361256544507	P
346	2022-05-17 13:34:49.936836352+00:00	159	2022-05-17 13:34:46.183000+00:00	-3.753836	0.0009111376482764097	S
346	2022-05-17 13:34:50.054632192+00:00	49	2022-05-17 13:34:46.183000+00:00	-3.871632	0.006005612244897957	S
347	2022-05-17 16:23:29.228013824+00:00	289	2022-05-17 16:23:26.284000+00:00	-2.944013	0.004474110918877353	P
347	2022-05-17 16:23:30.739871232+00:00	310	2022-05-17 16:23:26.284000+00:00	-4.455871	0.009516229251487622	S
348	2022-05-17 17:19:31.556258304+00:00	620	2022-05-17 17:19:28.624000+00:00	-2.932258	0.005696023763614572	P
348	2022-05-17 17:19:32.924000256+00:00	98	2022-05-17 17:19:28.624000+00:00	-4.3	0.012686597938144332	S
348	2022-05-17 17:19:33.127440896+00:00	526	2022-05-17 17:19:28.624000+00:00	-4.50344	0.014038231758102471	S
348	2022-05-17 17:19:35.335290368+00:00	31	2022-05-17 17:19:28.624000+00:00	-6.71129	0.03169827956989245	P
349	2022-05-17 17:40:35.652837888+00:00	37	2022-05-17 17:40:33.325000+00:00	-2.327837	0.06260075075075076	P
349	2022-05-17 17:40:36.496982272+00:00	111	2022-05-17 17:40:33.325000+00:00	-3.171982	0.05919603603603605	P
349	2022-05-17 17:40:37.459557376+00:00	79	2022-05-17 17:40:33.325000+00:00	-4.134557	0.06517383966244726	P
349	2022-05-17 17:40:37.786742528+00:00	264	2022-05-17 17:40:33.325000+00:00	-4.461742	0.006850944809309828	S
350	2022-05-17 17:44:07.730456064+00:00	669	2022-05-17 17:44:04.745000+00:00	-2.985456	0.003861056810146519	P
350	2022-05-17 17:44:09.272101888+00:00	659	2022-05-17 17:44:04.745000+00:00	-4.527101	0.013036419738850885	S
350	2022-05-17 17:44:11.459843584+00:00	64	2022-05-17 17:44:04.745000+00:00	-6.714843	0.03462537202380952	P
350	2022-05-17 17:44:12.503235328+00:00	34	2022-05-17 17:44:04.745000+00:00	-7.758235	0.08145133689839572	S
351	2022-05-17 17:58:52.749222400+00:00	45	2022-05-17 17:58:50.145000+00:00	-2.604222	0.07802949494949495	P
351	2022-05-17 17:58:53.142259712+00:00	635	2022-05-17 17:58:50.145000+00:00	-2.997259	0.00994957748577957	P
351	2022-05-17 17:58:54.559839744+00:00	686	2022-05-17 17:58:50.145000+00:00	-4.414839	0.00673566768104531	S
352	2022-05-17 20:59:25.475294208+00:00	68	2022-05-17 20:59:22.585000+00:00	-2.890294	0.08894916593503072	P
352	2022-05-17 20:59:26.503085312+00:00	47	2022-05-17 20:59:22.585000+00:00	-3.918085	0.05479842738205368	P
352	2022-05-17 20:59:27.141153792+00:00	39	2022-05-17 20:59:22.585000+00:00	-4.556153	0.00612429149797569	P
352	2022-05-17 20:59:27.225340928+00:00	176	2022-05-17 20:59:22.585000+00:00	-4.64034	0.006059311688311686	S
353	2022-05-17 21:04:06.165204224+00:00	49	2022-05-17 21:04:09.445000+00:00	3.279796	0.014202040816326532	P
353	2022-05-17 21:04:06.197222144+00:00	72	2022-05-17 21:04:09.445000+00:00	3.247778	0.011817527386541467	S
353	2022-05-17 21:04:12.613969920+00:00	233	2022-05-17 21:04:09.445000+00:00	-3.168969	0.02775841719698091	P
353	2022-05-17 21:04:13.474361600+00:00	141	2022-05-17 21:04:09.445000+00:00	-4.029361	0.09842887537993923	P
353	2022-05-17 21:04:13.948438784+00:00	253	2022-05-17 21:04:09.445000+00:00	-4.503438	0.002225032938076412	S
353	2022-05-17 21:04:14.061416192+00:00	173	2022-05-17 21:04:09.445000+00:00	-4.616416	0.00316963973652373	S
354	2022-05-17 21:07:31.500447488+00:00	637	2022-05-17 21:07:27.005000+00:00	-4.495447	0.013584901711047261	P
354	2022-05-17 21:07:33.628669184+00:00	665	2022-05-17 21:07:27.005000+00:00	-6.623669	0.0050895289428390285	S
355	2022-05-17 21:12:08.596005888+00:00	169	2022-05-17 21:12:05.445000+00:00	-3.151005	0.049661482107635956	P
355	2022-05-17 21:12:09.449889024+00:00	135	2022-05-17 21:12:05.445000+00:00	-4.004889	0.11613412935323388	P
355	2022-05-17 21:12:09.950166784+00:00	180	2022-05-17 21:12:05.445000+00:00	-4.505166	0.0010273463687150812	S
355	2022-05-17 21:12:10.062721280+00:00	158	2022-05-17 21:12:05.445000+00:00	-4.617721	0.0042801257760219326	S
356	2022-05-17 21:18:27.742710016+00:00	441	2022-05-17 21:18:24.485000+00:00	-3.25771	0.014403151927437638	P
356	2022-05-17 21:18:28.412014848+00:00	67	2022-05-17 21:18:24.485000+00:00	-3.927014	0.044284893713251935	P
356	2022-05-17 21:18:29.220652032+00:00	138	2022-05-17 21:18:24.485000+00:00	-4.735652	0.005408695652173909	P
356	2022-05-17 21:18:29.200833536+00:00	540	2022-05-17 21:18:24.485000+00:00	-4.715833	0.0045156307977736515	S
356	2022-05-17 21:18:30.724104704+00:00	67	2022-05-17 21:18:24.485000+00:00	-6.239104	0.0224567616463139	P
